pair,timeframe,direction,quality,confidence,consensus,entry_score,risk_reward,regime,kalman_direction,kalman_trend_state,trend_vs_kalman_conflict,confidence_minus_quality,approved,reject_reason,institutional_score,structural_score,market_score,momentum_score,liquidity_score,risk_score,confidence_score_scanner,flow_score,timing_index,conviction_score,entry_score_scanner
CELLUSDT,4h,short,0.5702,0.7431,0.7,0.7579,0.0,ranging,DOWN,continuing,False,0.1729,False,RVOL 0.46 < 0.7,0.6049,0.5134,0.4358,0.3314,0.958,0.7342,0.7431,0.7,0.492,0.76,0.7579
CELLUSDT,1d,short,0.5343,0.6699,0.7,0.0,0.0,ranging,UP,continuing,False,0.1356,False,RVOL 0.30 < 0.7,0.5837,0.5944,0.4358,0.2992,0.958,0.7412,0.6699,0.4,0.595,0.6709,0.0
CELRUSDT,1d,short,0.7046,0.743,0.72,0.0,0.0,ranging,DOWN,continuing,False,0.0384,False,RVOL 0.59 < 0.7,0.7608,0.9973,0.4392,0.5978,0.916,0.8426,0.743,0.6,0.83,0.9746,0.0
CELRUSDT,4h,short,0.6488,0.6687,0.72,0.0,0.0,ranging,DOWN,continuing,False,0.0199,False,RVOL 0.49 < 0.7,0.6581,0.5942,0.4392,0.4578,0.916,0.8075,0.6687,0.9,0.68,0.947,0.0
CELRUSDT,1h,short,0.614,0.7465,0.72,0.0,0.0,ranging,DOWN,continuing,False,0.1325,False,Entry Zone FAIL (score 0.00 < 0.4),0.6286,0.514,0.4392,0.5476,0.916,0.8005,0.7465,0.6,0.7,0.9291,0.0
CELRUSDT,30m,short,0.6099,0.7438,0.72,0.3161,0.0,ranging,DOWN,continuing,False,0.1339,False,Entry Zone FAIL (score 0.32 < 0.4),0.6273,0.5135,0.4392,0.5414,0.916,0.8005,0.7438,0.6,0.68,0.9149,0.3161
CESUSDT,30m,short,0.4814,0.6802,0.78,0.0,0.0,reversal,DOWN,continuing,False,0.1988,False,Sem BOS ou CHoCH confirmado,0.5233,0.1906,0.8573,0.5369,0.958,0.1484,0.6802,0.4,0.38,0.5978,0.0
CETUSUSDT,4h,short,0.5877,0.746,0.72,0.0156,0.0,ranging,DOWN,continuing,False,0.1583,False,RVOL 0.62 < 0.7,0.6318,0.5139,0.4043,0.6631,0.958,0.7888,0.746,0.46,0.649,0.7536,0.0156
CETUSUSDT,1h,short,0.5722,0.7457,0.72,0.599,0.0,ranging,UP,continuing,False,0.1735,False,ADX 24.7 < 25,0.6314,0.5139,0.4043,0.5939,0.958,0.7888,0.7457,0.56,0.511,0.6524,0.599
CETUSUSDT,1d,short,0.5599,0.7424,0.72,0.3437,0.0,ranging,DOWN,continuing,False,0.1825,False,RVOL 0.56 < 0.7,0.6125,0.5132,0.4043,0.4717,0.958,0.7888,0.7424,0.56,0.506,0.6666,0.3437
CETUSUSDT,30m,long,0.4448,0.6047,0.72,0.8177,0.0,ranging,UP,continuing,False,0.1599,False,ADX 24.7 < 25,0.4878,0.1913,0.4043,0.5275,0.958,0.7607,0.6047,0.2,0.489,0.5245,0.8177
CHECKUSDT,4h,short,0.6602,0.7432,0.73,0.0,0.0,ranging,DOWN,continuing,False,0.083,False,RVOL 0.45 < 0.7,0.6574,0.5134,0.4517,0.5707,0.916,0.9398,0.7432,0.7,0.847,1.0,0.0
CHECKUSDT,1d,short,0.6539,0.7424,0.73,0.0,0.0,ranging,DOWN,continuing,False,0.0885,False,RVOL 0.30 < 0.7,0.6616,0.5132,0.4517,0.5993,0.916,0.9398,0.7424,0.7,0.774,0.9775,0.0
CHRUSDT,4h,short,0.5616,0.72,0.7,0.7135,0.0,trending_up,UP,continuing,False,0.1584,False,RVOL 0.43 < 0.7,0.6381,0.594,0.8862,0.4469,0.916,0.5021,0.72,0.3,0.599,0.5991,0.7135
CHRUSDT,1d,short,0.4991,0.721,0.7,0.0,0.0,trending_up,DOWN,reversing,True,0.2219,False,RVOL 0.52 < 0.7,0.5465,0.191,0.8862,0.4641,0.916,0.467,0.721,0.4,0.469,0.5103,0.0
CHRUSDT,1h,short,0.4825,0.7193,0.7,0.7135,0.0,trending_up,UP,continuing,False,0.2368,False,Sem BOS ou CHoCH confirmado,0.5244,0.1908,0.8862,0.3852,0.916,0.467,0.7193,0.3,0.478,0.5639,0.7135
CHRUSDT,30m,long,0.4764,0.7236,0.7,0.0,0.0,trending_up,UP,continuing,False,0.2472,False,RVOL 0.50 < 0.7,0.5262,0.1915,0.8862,0.4593,0.916,0.467,0.7236,0.2,0.469,0.5663,0.0
CHZUSDT,1d,short,0.626,0.7435,0.71,0.0,0.0,ranging,DOWN,continuing,False,0.1175,False,RVOL 0.30 < 0.7,0.6301,0.5134,0.4146,0.601,0.874,0.7396,0.7435,0.7,0.777,0.8846,0.0
CHZUSDT,1h,short,0.5864,0.6674,0.71,0.6897,0.0,ranging,DOWN,continuing,False,0.081,False,RVOL 0.35 < 0.7,0.6248,0.5939,0.4146,0.6105,0.874,0.7467,0.6674,0.5,0.676,0.7875,0.6897
CHZUSDT,4h,short,0.5129,0.7439,0.71,0.9655,0.0,ranging,DOWN,reversing,False,0.231,False,RVOL 0.14 < 0.7,0.5742,0.5135,0.4146,0.3881,0.874,0.7396,0.7439,0.46,0.499,0.4961,0.9655
CHZUSDT,30m,long,0.5089,0.6017,0.71,0.3448,0.0,ranging,UP,reversing,False,0.0928,False,RVOL 0.52 < 0.7,0.5843,0.594,0.4146,0.5844,0.874,0.7467,0.6017,0.2,0.644,0.4767,0.3448
CIENONUSDT,1h,long,0.5431,0.7856,0.79,0.0,0.0,calm,UP,continuing,False,0.2425,False,ADX 18.1 < 25,0.6183,0.5139,0.3362,0.7073,0.916,0.9735,0.7856,0.2,0.622,0.5555,0.0
CIENONUSDT,30m,long,0.5314,0.7869,0.79,0.0038,0.0,calm,SIDE,reversing,False,0.2555,False,ADX 18.1 < 25,0.6221,0.514,0.3362,0.7315,0.916,0.9735,0.7869,0.2,0.58,0.4299,0.0038
CORNUSDT,1h,short,0.6282,0.8632,0.79,0.6449,0.0,trending_down,DOWN,continuing,False,0.235,False,RVOL 0.60 < 0.7,0.6747,0.5134,0.8531,0.6609,0.916,0.2554,0.8632,0.7,0.503,0.8139,0.6449
COTIUSDT,1d,short,0.624,0.7426,0.71,0.0,0.0,ranging,DOWN,continuing,False,0.1186,False,RVOL 0.55 < 0.7,0.636,0.5134,0.4553,0.589,0.916,0.7939,0.7426,0.6,0.729,0.9558,0.0
COTIUSDT,30m,long,0.5979,0.7508,0.71,0.8248,0.0,ranging,UP,continuing,False,0.1529,False,Quality 0.60 < 0.6,0.6435,0.5147,0.4553,0.6575,0.916,0.7939,0.7508,0.56,0.589,0.7722,0.8248
COTIUSDT,4h,short,0.5783,0.7464,0.71,0.0,0.0,ranging,DOWN,continuing,False,0.1681,False,RVOL 0.44 < 0.7,0.6155,0.5139,0.4553,0.4489,0.916,0.7939,0.7464,0.6,0.579,0.7454,0.0
COTIUSDT,1h,short,0.5772,0.6709,0.71,0.0,0.0,ranging,DOWN,continuing,False,0.0937,False,Sem BOS ou CHoCH confirmado,0.6254,0.5945,0.4553,0.6257,0.916,0.8009,0.6709,0.3,0.729,0.7693,0.0
CPFCUSDT,1d,short,0.5801,0.7453,0.7,0.2,0.0,ranging,DOWN,continuing,False,0.1652,False,RVOL 0.61 < 0.7,0.6005,0.5137,0.3923,0.6614,0.916,0.4205,0.7453,0.6,0.658,0.7833,0.2
CPFCUSDT,4h,short,0.5234,0.6706,0.7,0.0316,0.0,ranging,SIDE,continuing,False,0.1472,False,RVOL 0.51 < 0.7,0.5741,0.5945,0.3923,0.4625,0.916,0.4275,0.6706,0.5,0.48,0.6649,0.0316
CPFCUSDT,30m,short,0.5034,0.6833,0.7,0.0,0.0,ranging,DOWN,continuing,False,0.1799,False,Sem BOS ou CHoCH confirmado,0.5602,0.5145,0.3923,0.6331,0.916,0.4205,0.6833,0.3,0.499,0.6379,0.0
CPFCUSDT,1h,short,0.4449,0.6098,0.7,0.0,0.0,ranging,DOWN,reversing,False,0.1649,False,Sem BOS ou CHoCH confirmado,0.4756,0.1921,0.3923,0.6741,0.916,0.3925,0.6098,0.3,0.496,0.5218,0.0
ACHRONUSDT,1h,short,0.6023,0.7442,0.74,0.0,0.0,ranging,SIDE,continuing,False,0.1419,False,RVOL 0.24 < 0.7,0.6298,0.5135,0.4387,0.5888,0.874,0.8174,0.7442,0.6,0.68,0.7993,0.0
ACHRONUSDT,1d,short,0.587,0.7422,0.74,0.0,0.0,ranging,DOWN,continuing,False,0.1552,False,RVOL 0.47 < 0.7,0.6274,0.5132,0.4387,0.575,0.874,0.8174,0.7422,0.6,0.53,0.8164,0.0
ACHUSDT,1d,short,0.6371,0.745,0.72,0.0,0.0,ranging,DOWN,continuing,False,0.1079,False,RVOL 0.57 < 0.7,0.6405,0.5137,0.4568,0.6549,0.874,0.6968,0.745,0.7,0.764,0.9499,0.0
ACHUSDT,1h,short,0.591,0.7458,0.72,0.5209,0.0,ranging,UP,continuing,False,0.1548,False,RVOL 0.15 < 0.7,0.6068,0.5139,0.4568,0.3899,0.874,0.6968,0.7458,0.76,0.6,0.8149,0.5209
ACHUSDT,30m,long,0.5705,0.75,0.72,0.4858,0.0,ranging,UP,continuing,False,0.1795,False,RVOL 0.29 < 0.7,0.5988,0.5145,0.4568,0.599,0.874,0.6968,0.75,0.36,0.68,0.8604,0.4858
ACTUSDT,4h,short,0.6253,0.7871,0.75,0.1993,0.0,trending_down,DOWN,continuing,False,0.1618,False,RVOL 0.34 < 0.7,0.6917,0.594,0.8585,0.6089,0.874,0.7328,0.7871,0.4,0.619,0.8163,0.1993
ACTUSDT,1d,short,0.5661,0.7219,0.75,0.0,0.0,trending_down,DOWN,continuing,False,0.1558,False,RVOL 0.28 < 0.7,0.6463,0.5944,0.8585,0.4157,0.874,0.7328,0.7219,0.3,0.56,0.6433,0.0
ACTUSDT,1h,short,0.5233,0.7192,0.75,0.0,0.0,trending_down,DOWN,continuing,False,0.1959,False,RVOL 0.29 < 0.7,0.5619,0.1906,0.8585,0.418,0.874,0.6977,0.7192,0.5,0.458,0.6206,0.0
ADIUSDT,30m,long,0.598,0.7298,0.8,0.0,0.0,ranging,UP,reversing,False,0.1318,False,RVOL 0.51 < 0.7,0.6502,0.5944,0.3967,0.5816,0.874,0.9082,0.7298,0.6,0.63,0.6761,0.0
ADIUSDT,1h,long,0.5448,0.8078,0.8,0.0,0.0,ranging,DOWN,reversing,False,0.263,False,RVOL 0.26 < 0.7,0.6098,0.5142,0.3967,0.5317,0.874,0.9012,0.8078,0.4,0.6,0.5,0.0
AGTUSDT,30m,long,0.6359,0.7772,0.75,0.5966,0.0,trending_up,UP,continuing,False,0.1413,False,RVOL 0.33 < 0.7,0.6652,0.5944,0.8419,0.545,0.874,0.2974,0.7772,0.7,0.689,0.823,0.5966
AGTUSDT,1d,short,0.5375,0.7102,0.75,0.0,0.0,trending_up,DOWN,continuing,True,0.1727,False,RVOL 0.54 < 0.7,0.6069,0.5944,0.8419,0.4679,0.874,0.2974,0.7102,0.3,0.537,0.6361,0.0
AIOUSDT,1h,long,0.5654,0.7484,0.71,0.8943,0.0,ranging,DOWN,continuing,False,0.183,False,RVOL 0.05 < 0.7,0.5745,0.5142,0.4314,0.3695,0.874,0.3388,0.7484,0.86,0.541,0.7464,0.8943
AIOUSDT,30m,long,0.5139,0.7428,0.71,0.7696,0.0,ranging,SIDE,continuing,False,0.2289,False,RVOL 0.10 < 0.7,0.5633,0.5134,0.4314,0.4997,0.874,0.3388,0.7428,0.56,0.43,0.5881,0.7696
AIUSDT,1h,short,0.634,0.7918,0.78,0.2624,0.0,trending_down,DOWN,reversing,False,0.1578,False,RVOL 0.19 < 0.7,0.6789,0.5947,0.8696,0.3972,0.874,0.5989,0.7918,0.7,0.698,0.6788,0.2624
AIUSDT,4h,short,0.6148,0.867,0.78,0.5935,0.0,trending_down,DOWN,continuing,False,0.2522,False,RVOL 0.32 < 0.7,0.6625,0.514,0.8696,0.6038,0.874,0.5919,0.867,0.36,0.679,0.8267,0.5935
AIUSDT,1d,short,0.5955,0.7236,0.78,0.0,0.0,trending_down,DOWN,continuing,False,0.1281,False,RVOL 0.23 < 0.7,0.6613,0.5944,0.8696,0.5262,0.874,0.5989,0.7236,0.4,0.648,0.6825,0.0
AIUSDT,30m,short,0.5271,0.7229,0.78,0.6839,0.0,trending_down,DOWN,continuing,False,0.1958,False,RVOL 0.40 < 0.7,0.554,0.1911,0.8696,0.4399,0.874,0.5639,0.7229,0.5,0.517,0.6555,0.6839
ALEOUSDT,30m,short,0.5276,0.6007,0.73,0.1962,0.0,ranging,UP,starting,False,0.0731,False,RVOL 0.36 < 0.7,0.5891,0.5939,0.3996,0.5523,0.874,0.7668,0.6007,0.3,0.628,0.6072,0.1962
ALEOUSDT,1h,short,0.488,0.6776,0.73,0.4641,0.0,ranging,UP,continuing,False,0.1896,False,RVOL 0.16 < 0.7,0.5521,0.5135,0.3996,0.3929,0.874,0.7598,0.6776,0.3,0.468,0.5684,0.4641
ALEXUSDT,1d,short,0.6087,0.707,0.72,0.0,0.0,trending_up,DOWN,continuing,True,0.0983,False,Sem BOS ou CHoCH confirmado,0.6702,0.5939,0.8589,0.6877,0.874,0.3796,0.707,0.5,0.62,0.7194,0.0
ALICEUSDT,1h,short,0.6371,0.7768,0.74,0.7386,0.0,trending_down,DOWN,continuing,False,0.1397,False,RVOL 0.30 < 0.7,0.6912,0.5945,0.8667,0.5401,0.874,0.6281,0.7768,0.6,0.693,0.7079,0.7386
ALICEUSDT,4h,short,0.5822,0.8521,0.74,0.3671,0.0,trending_down,SIDE,ranging,False,0.2699,False,RVOL 0.48 < 0.7,0.6782,0.5139,0.8667,0.6352,0.874,0.6211,0.8521,0.46,0.46,0.4828,0.3671
ALICEUSDT,1d,short,0.5222,0.7071,0.74,0.0,0.0,trending_down,DOWN,reversing,False,0.1849,False,RVOL 0.34 < 0.7,0.5698,0.1906,0.8667,0.6072,0.874,0.593,0.7071,0.4,0.553,0.5042,0.0
ALICEUSDT,30m,long,0.4724,0.71,0.74,0.2123,0.0,trending_down,DOWN,continuing,False,0.2376,False,RVOL 0.57 < 0.7,0.5301,0.1911,0.8667,0.4731,0.874,0.593,0.71,0.2,0.469,0.4916,0.2123
ALPHUSDT,1d,short,0.5461,0.8277,0.71,0.0,0.0,reversal,DOWN,continuing,False,0.2816,False,RVOL 0.56 < 0.7,0.6003,0.5142,0.4728,0.4712,0.874,0.7026,0.8277,0.46,0.477,0.6869,0.0
AMPUSDT,1d,short,0.6139,0.7437,0.72,0.0,0.0,ranging,DOWN,continuing,False,0.1298,False,RVOL 0.59 < 0.7,0.6085,0.5135,0.4153,0.479,0.874,0.8056,0.7437,0.6,0.82,0.9507,0.0
AMPUSDT,1h,short,0.5555,0.7481,0.72,0.0,0.0,ranging,DOWN,ranging,False,0.1926,False,RVOL 0.21 < 0.7,0.6117,0.5142,0.4153,0.5225,0.874,0.8056,0.7481,0.56,0.519,0.6013,0.0
AMPUSDT,4h,short,0.515,0.7463,0.72,0.0,0.0,ranging,DOWN,continuing,False,0.2313,False,RVOL 0.54 < 0.7,0.5673,0.5139,0.4153,0.4684,0.874,0.8056,0.7463,0.2,0.62,0.6485,0.0
AMPUSDT,30m,long,0.47,0.6043,0.72,0.3541,0.0,ranging,UP,continuing,False,0.1343,False,RVOL 0.44 < 0.7,0.5047,0.1913,0.4153,0.5688,0.874,0.7775,0.6043,0.4,0.497,0.5204,0.3541
API3USDT,1d,short,0.6179,0.7437,0.71,0.0,0.0,ranging,DOWN,continuing,False,0.1258,False,RVOL 0.61 < 0.7,0.6162,0.5135,0.3835,0.6626,0.874,0.5542,0.7437,0.7,0.747,0.9324,0.0
API3USDT,4h,short,0.579,0.746,0.71,0.0947,0.0,ranging,SIDE,continuing,False,0.167,False,RVOL 0.45 < 0.7,0.6086,0.5139,0.3835,0.5698,0.874,0.5542,0.746,0.76,0.53,0.7321,0.0947
API3USDT,1h,short,0.554,0.6693,0.71,0.4503,0.0,ranging,DOWN,reversing,False,0.1153,False,RVOL 0.28 < 0.7,0.5896,0.5942,0.3835,0.5956,0.874,0.5612,0.6693,0.4,0.749,0.6678,0.4503
API3USDT,30m,long,0.5371,0.7467,0.71,0.709,0.0,ranging,DOWN,continuing,False,0.2096,False,RVOL 0.56 < 0.7,0.5722,0.514,0.3835,0.5929,0.874,0.5542,0.7467,0.36,0.61,0.753,0.709
ARGUSDT,1h,short,0.6334,0.8551,0.78,0.0,0.0,trending_down,DOWN,continuing,False,0.2217,False,RVOL 0.15 < 0.7,0.6388,0.5134,0.8178,0.5692,0.874,0.1575,0.8551,0.7,0.712,0.9234,0.0
ARGUSDT,30m,long,0.4286,0.7128,0.78,0.7365,0.0,trending_down,DOWN,continuing,False,0.2842,False,RVOL 0.29 < 0.7,0.4683,0.1908,0.8178,0.4176,0.874,0.1295,0.7128,0.2,0.443,0.484,0.7365
ARGUSDT,4h,short,0.4278,0.7143,0.78,0.1001,0.0,trending_down,DOWN,continuing,False,0.2865,False,RVOL 0.67 < 0.7,0.4621,0.191,0.8178,0.3745,0.874,0.1295,0.7143,0.2,0.423,0.5519,0.1001
ARIAUSDT,1d,short,0.642,0.8645,0.83,0.0,0.0,trending_down,DOWN,continuing,False,0.2225,False,RVOL 0.60 < 0.7,0.6718,0.5137,0.8559,0.4797,0.874,0.6544,0.8645,0.6,0.657,0.919,0.0
ARIAUSDT,4h,short,0.6404,0.8616,0.83,0.0,0.0,trending_down,DOWN,continuing,False,0.2212,False,RVOL 0.56 < 0.7,0.6703,0.5132,0.8559,0.4726,0.874,0.6544,0.8616,0.6,0.639,0.9349,0.0
ARIAUSDT,1h,short,0.6367,0.8659,0.83,0.4986,0.0,trending_down,DOWN,continuing,False,0.2292,False,RVOL 0.28 < 0.7,0.6625,0.5139,0.8559,0.4165,0.874,0.6544,0.8659,0.6,0.655,0.9336,0.4986
ARROWUSDT,4h,short,0.4799,0.6883,0.74,0.0,0.0,reversal,DOWN,continuing,False,0.2084,False,Sem BOS ou CHoCH confirmado,0.5143,0.1435,0.8205,0.6829,0.874,0.1295,0.6883,0.4,0.4,0.6082,0.0
ARTYUSDT,1d,short,0.5836,0.7751,0.79,0.0,0.0,trending_down,DOWN,continuing,False,0.1915,False,Entry Zone FAIL (score 0.00 < 0.4),0.6326,0.594,0.8372,0.5263,0.874,0.21,0.7751,0.5,0.578,0.7504,0.0
ARTYUSDT,1h,short,0.5754,0.8524,0.79,0.8469,0.0,trending_down,DOWN,continuing,False,0.277,False,RVOL 0.26 < 0.7,0.6193,0.5137,0.8372,0.5911,0.874,0.203,0.8524,0.4,0.659,0.6842,0.8469
ARTYUSDT,30m,short,0.5695,0.851,0.79,0.8554,0.0,trending_down,SIDE,continuing,False,0.2815,False,RVOL 0.53 < 0.7,0.6433,0.5135,0.8372,0.6456,0.874,0.203,0.851,0.56,0.46,0.5216,0.8554
ASSETUSDT,1d,long,0.6524,0.8529,0.78,0.0414,0.0,trending_down,DOWN,reversing,False,0.2005,False,Entry Zone FAIL (score 0.04 < 0.4),0.6944,0.5134,0.8497,0.5652,0.874,0.6744,0.8529,0.7,0.675,0.7537,0.0414
ASSETUSDT,1h,long,0.5733,0.858,0.78,0.3969,0.0,trending_down,DOWN,continuing,False,0.2847,False,RVOL 0.16 < 0.7,0.6352,0.5142,0.8497,0.3926,0.874,0.6744,0.858,0.36,0.56,0.697,0.3969
ASSETUSDT,4h,long,0.4982,0.7134,0.78,0.0467,0.0,trending_down,UP,continuing,True,0.2152,False,RVOL 0.70 < 0.7,0.5642,0.1911,0.8497,0.6795,0.874,0.6463,0.7134,0.2,0.495,0.4918,0.0467
ASSETUSDT,30m,short,0.4888,0.7155,0.78,0.5862,0.0,trending_down,DOWN,continuing,False,0.2267,False,RVOL 0.33 < 0.7,0.5365,0.1915,0.8497,0.4259,0.874,0.6463,0.7155,0.3,0.46,0.5709,0.5862
ASTEROID1USDT,4h,short,0.5606,0.7842,0.77,0.0,0.0,trending_down,UP,continuing,True,0.2236,False,RVOL 0.44 < 0.7,0.6141,0.5942,0.816,0.4475,0.874,0.1646,0.7842,0.5,0.49,0.7261,0.0
ASTEROID1USDT,1h,short,0.5544,0.8594,0.77,0.4394,0.0,trending_down,DOWN,continuing,False,0.305,False,RVOL 0.14 < 0.7,0.6058,0.5135,0.816,0.5082,0.874,0.1575,0.8594,0.46,0.45,0.744,0.4394
ASTEROID1USDT,30m,long,0.4821,0.7927,0.77,0.6386,0.0,trending_down,DOWN,continuing,False,0.3106,False,RVOL 0.27 < 0.7,0.559,0.5135,0.816,0.4142,0.874,0.1575,0.7927,0.2,0.4,0.541,0.6386
ASTEROIDUSDT,4h,short,0.6305,0.8523,0.85,0.0,0.0,trending_down,DOWN,continuing,False,0.2218,False,RVOL 0.35 < 0.7,0.7301,0.9979,0.8253,0.4302,0.874,0.1996,0.8523,0.56,0.52,0.6687,0.0
ASTEROIDUSDT,30m,short,0.6264,0.8502,0.85,0.0,0.0,trending_down,DOWN,continuing,False,0.2238,False,RVOL 0.42 < 0.7,0.6386,0.5137,0.8253,0.5637,0.874,0.1575,0.8502,0.7,0.65,0.9164,0.0
ASTEROIDUSDT,1h,short,0.6213,0.8482,0.85,0.5465,0.0,trending_down,DOWN,continuing,False,0.2269,False,RVOL 0.18 < 0.7,0.6312,0.5134,0.8253,0.5161,0.874,0.1575,0.8482,0.7,0.65,0.9164,0.5465
ASTERUSDT,4h,short,0.6862,0.7452,0.73,0.2427,0.0,ranging,DOWN,continuing,False,0.059,False,RVOL 0.29 < 0.7,0.6684,0.5137,0.4366,0.5371,0.874,0.8826,0.7452,1.0,0.83,1.0,0.2427
ASTERUSDT,1d,short,0.5832,0.7454,0.73,0.0,0.0,ranging,DOWN,continuing,False,0.1622,False,RVOL 0.30 < 0.7,0.6338,0.5137,0.4366,0.6,0.874,0.8826,0.7454,0.56,0.56,0.7119,0.0
ASTERUSDT,1h,short,0.5585,0.6695,0.73,0.0,0.0,ranging,UP,reversing,False,0.111,False,RVOL 0.04 < 0.7,0.6164,0.5944,0.4366,0.369,0.874,0.8896,0.6695,0.6,0.535,0.6082,0.0
ASTERUSDT,30m,short,0.5328,0.675,0.73,0.1689,0.0,ranging,UP,continuing,False,0.1422,False,RVOL 0.14 < 0.7,0.5337,0.1919,0.4366,0.5081,0.874,0.8546,0.675,0.6,0.63,0.7045,0.1689
ATTUSDT,1d,short,0.7113,0.7734,0.7,0.0,0.0,trending_up,DOWN,continuing,True,0.0621,False,Entry Zone FAIL (score 0.00 < 0.4),0.7378,0.5939,0.8755,0.6571,0.916,0.4874,0.7734,0.96,0.695,0.9299,0.0
